date,Bitcoin_views,Ethereum_views,Litecoin_views,Dogecoin_views,Binance_views,Coinbase_views,BTC_Close,BTC_Volume
2023-04-15,6881,2264,902,958,1185,863,30318.496094,11940685378.0
2023-04-16,7068,2126,937,1006,1423,795,30315.355469,12854816417.0
2023-04-17,7445,2303,926,1133,1592,1271,29445.044922,17872186762.0
2023-04-18,7195,2353,926,1105,1620,1834,30397.552734,19480529496.0
2023-04-19,7556,2252,921,1071,1633,2671,28822.679688,24571565421.0
2023-04-20,7807,2313,885,1179,1705,2409,28245.988281,21340360360.0
2023-04-21,7278,2031,834,1039,1494,1760,27276.910156,20759504330.0
2023-04-22,7095,1851,826,843,1643,2641,27817.5,13125734602.0
2023-04-23,8167,1913,802,1050,1318,1689,27591.384766,12785446832.0
2023-04-24,9788,2240,848,1064,2079,1865,27525.339844,17703288330.0
2023-04-25,8299,2229,870,938,2984,2179,28307.597656,17733373139.0
2023-04-26,8738,2146,863,1047,3357,2324,28422.701172,31854242019.0
2023-04-27,8444,2237,834,891,2108,1558,29473.787109,27153445027.0
2023-04-28,7856,2196,889,1929,2095,1233,29340.261719,17544464887.0
2023-04-29,7383,1878,842,1126,1785,975,29248.488281,10662634333.0
2023-04-30,8217,1930,754,865,1669,1006,29268.806641,14652199272.0
2023-05-01,7994,2122,737,828,2056,1191,28091.568359,18655599976.0
2023-05-02,7921,1999,780,888,1892,1482,28680.537109,16432924527.0
2023-05-03,9107,1986,813,925,1896,1108,29006.308594,19122972518.0
2023-05-04,9396,2467,870,1074,1898,1733,28847.710938,15548678514.0
2023-05-05,8624,2311,736,1147,2029,1697,29534.384766,17936566518.0
2023-05-06,8109,2163,701,994,2186,1673,28904.623047,15913866714.0
2023-05-07,7020,1853,749,741,3722,1219,28454.978516,11301355486.0
2023-05-08,7037,2240,646,906,2714,1521,27694.273438,19122903752.0
2023-05-09,6862,2242,466,915,1826,1453,27658.775391,14128593256.0
2023-05-10,7166,2044,337,990,1857,1263,27621.755859,20656025026.0
2023-05-11,7715,2110,314,1221,2855,1384,27000.789063,16724343943.0
2023-05-12,8003,1998,297,878,1795,1433,26804.990234,19313599897.0
2023-05-13,6979,1747,448,722,1678,1065,26784.078125,9999171605.0
2023-05-14,6808,1814,361,766,1416,1075,26930.638672,10014858959.0
2023-05-15,7154,2045,384,905,3033,1390,27192.693359,14413231792.0
2023-05-16,7929,2111,427,1723,2624,1711,27036.650391,12732238816.0
2023-05-17,9053,2198,542,2363,4738,1977,27398.802734,15140006925.0
2023-05-18,8616,2330,526,3135,4768,2226,26832.208984,15222938600.0
2023-05-19,8414,2345,498,1962,4158,2164,26890.128906,11258983301.0
2023-05-20,6545,1720,498,1223,3682,1719,27129.585938,7044911360.0
2023-05-21,6865,1831,418,768,3447,1508,26753.826172,8647416921.0
2023-05-22,7766,2200,492,773,3698,1780,26851.277344,11056770492.0
2023-05-23,7527,2272,449,707,3318,1530,27225.726563,13697203143.0
2023-05-24,6923,2023,394,824,3643,1135,26334.818359,16299104428.0
2023-05-25,7630,2050,413,769,2280,1031,26476.207031,13851122697.0
2023-05-26,9317,1827,2139,762,3994,981,26719.291016,12711619225.0
2023-05-27,8681,1730,2460,668,3655,1167,26868.353516,7892015141.0
2023-05-28,8940,1753,2607,684,3474,1287,28085.646484,14545229578.0
2023-05-29,10544,1924,2550,694,3823,1334,27745.884766,15181308984.0
2023-05-30,9793,1900,1967,2150,2144,1439,27702.349609,13251081851.0
2023-05-31,7793,1912,383,867,2285,1120,27219.658203,15656371534.0
2023-06-01,8072,1941,397,844,2182,1159,26819.972656,14678970415.0
2023-06-02,8046,1950,365,990,3828,988,27249.589844,14837415000.0
2023-06-03,6967,1682,362,884,3486,783,27075.128906,8385597470.0
2023-06-04,7594,1643,343,705,3422,797,27119.066406,9360912318.0
2023-06-05,8280,2028,477,811,5732,1130,25760.097656,21513292646.0
2023-06-06,8500,3093,432,921,9018,3359,27238.783203,21929670693.0
2023-06-07,9055,3123,399,859,7405,3309,26345.998047,19530045082.0
2023-06-08,7399,2037,371,762,4920,2417,26508.216797,11904824295.0
2023-06-09,6823,2010,469,748,3259,1718,26480.375,11015551640.0
2023-06-10,6912,2098,455,752,2722,1532,25851.240234,19872933189.0
2023-06-11,7019,1803,461,695,3962,1576,25940.167969,10732609603.0
2023-06-12,7627,2014,394,694,3635,1729,25902.5,11677889997.0
2023-06-13,7411,2165,497,718,2978,1534,25918.728516,14143474486.0
2023-06-14,7929,2039,442,700,3587,1618,25124.675781,14265717766.0
2023-06-15,10168,2103,2026,722,4395,1907,25576.394531,15837384409.0
2023-06-16,10108,2158,1992,663,3985,1651,26327.462891,16324646965.0
2023-06-17,8825,1858,1812,567,2884,1330,26510.675781,11090276850.0
2023-06-18,8733,1658,1898,601,2266,1190,26336.212891,9565695129.0
2023-06-19,9636,1824,1919,677,3706,1258,26851.029297,12826986222.0
2023-06-20,9574,1880,1957,646,3685,1228,28327.488281,22211859147.0
2023-06-21,11068,1942,1935,712,3478,1288,30027.296875,33346760979.0
2023-06-22,10184,1898,1802,687,3182,1118,29912.28125,20653160491.0
2023-06-23,9654,1885,1877,874,4110,1208,30695.46875,24115570085.0
2023-06-24,12577,2033,2033,1354,4323,1004,30548.695313,12147822496.0
2023-06-25,10611,2125,2057,1616,3899,1059,30480.261719,12703464114.0
2023-06-26,9669,1775,1547,725,4078,1266,30271.130859,16493186997.0
2023-06-27,9918,1804,1664,685,3239,1325,30688.164063,16428827944.0
2023-06-28,10554,1924,940,679,3215,1456,30086.246094,14571500779.0
2023-06-29,11013,1928,421,711,4108,1752,30445.351563,13180860821.0
2023-06-30,10676,2097,568,639,2781,1694,30477.251953,26387306197.0
2023-07-01,8005,1606,483,571,2016,939,30590.078125,9086606733.0
2023-07-02,8775,1660,558,586,4123,1084,30620.769531,10533418042.0
2023-07-03,9328,1830,1160,670,3857,1340,31156.439453,15271884873.0
2023-07-04,11738,1762,1500,702,2700,1101,30777.582031,12810828427.0
2023-07-05,9392,2009,1210,715,2080,1086,30514.166016,12481622280.0
2023-07-06,9536,2016,1241,698,2024,1109,29909.337891,21129219509.0
2023-07-07,10113,1821,1240,1008,2257,1303,30342.265625,13384770155.0
2023-07-08,7006,1340,1266,796,1777,1127,30292.541016,7509378699.0
2023-07-09,7113,1125,1194,695,1640,996,30171.234375,7903327692.0
2023-07-10,9997,2014,1353,2637,2347,1198,30414.470703,14828209155.0
2023-07-11,9290,1618,979,1435,2087,1197,30620.951172,12151839152.0
2023-07-12,10027,1551,1265,1358,2205,1142,30391.646484,14805659717.0
2023-07-13,8074,1572,1208,1610,2478,1328,31476.048828,23686079548.0
2023-07-14,7294,1659,1233,1917,2907,1675,30334.068359,20917902660.0
2023-07-15,6529,1272,1018,1346,2132,1013,30295.806641,8011667756.0
2023-07-16,6412,1149,1001,984,1759,1103,30249.132813,8516564470.0
2023-07-17,8231,3018,1108,1040,2138,1433,30145.888672,13240156074.0
2023-07-18,7957,6220,1106,1144,2457,1382,29856.5625,13138897269.0
2023-07-19,7624,1703,1126,1513,2544,1475,29913.923828,12128602812.0
2023-07-20,7101,1384,1176,1037,3202,1846,29792.015625,14655207121.0
2023-07-21,7525,1222,1114,934,3250,1763,29908.744141,10972789818.0
2023-07-22,6634,1301,1075,1178,3012,1603,29771.802734,7873300598.0
2023-07-23,7115,1399,1081,1124,3024,1474,30084.539063,9220145050.0
2023-07-24,8451,1992,1061,1541,5132,2316,29176.916016,15395817395.0
2023-07-25,8029,3949,1157,1717,5258,2466,29227.390625,10266772793.0
2023-07-26,8066,2149,1210,1388,4856,2360,29354.972656,13497554655.0
2023-07-27,8129,2547,1105,1025,4323,2137,29210.689453,10770779217.0
2023-07-28,7546,2534,1083,972,3667,2488,29319.246094,11218474952.0
2023-07-29,7911,1551,1041,970,3284,2220,29356.917969,6481775959.0
2023-07-30,6825,1523,1068,989,3281,2446,29275.308594,8678454527.0
2023-07-31,7961,1773,1037,932,3641,2447,29230.111328,11656781982.0
2023-08-01,8439,1884,1114,907,4510,2270,29675.732422,18272392391.0
2023-08-02,7588,1719,1179,864,5647,1755,29151.958984,19212655598.0
2023-08-03,8302,1571,1183,815,4489,1480,29178.679688,12780357746.0
2023-08-04,7189,1370,961,794,4051,1212,29074.091797,12036639988.0
2023-08-05,6985,1225,839,865,3461,1134,29042.126953,6598366353.0
2023-08-06,6621,1248,752,824,4060,1160,29041.855469,7269806994.0
2023-08-07,7973,1441,717,851,4716,1460,29180.578125,13618163710.0
2023-08-08,6962,1549,770,820,4514,1369,29765.492188,17570561357.0
2023-08-09,7354,2345,761,1707,4405,1220,29561.494141,18379521213.0
2023-08-10,8137,2684,737,1699,4533,1275,29429.591797,11865344789.0
2023-08-11,7715,1301,749,901,5291,1282,29397.714844,10195168197.0
2023-08-12,6737,1339,812,1015,4559,1311,29415.964844,6194358008.0
2023-08-13,6828,1393,725,729,6600,1263,29282.914063,7329897180.0
2023-08-14,7907,1676,760,877,6675,1564,29408.443359,14013695304.0
2023-08-15,8705,1727,754,829,4911,1482,29170.347656,12640195779.0
2023-08-16,8613,2047,797,953,3442,1547,28701.779297,14949271904.0
2023-08-17,10431,2935,768,810,3235,1268,26664.550781,31120851211.0
2023-08-18,14452,3701,816,3559,3580,1497,26049.556641,24026236529.0
2023-08-19,11923,2761,760,3880,3538,1064,26096.205078,10631443812.0
2023-08-20,8534,2004,721,3396,3431,1026,26189.583984,9036580420.0
2023-08-21,10202,1988,829,2707,3256,1189,26124.140625,13371557893.0
2023-08-22,9424,1666,775,3435,2524,986,26031.65625,14503820706.0
2023-08-23,7886,1584,806,1928,2964,1120,26431.640625,16985265785.0
2023-08-24,7239,1877,567,964,2843,1239,26162.373047,12871532023.0
2023-08-25,9975,1322,495,849,3001,1387,26047.667969,12406045118.0
2023-08-26,9797,1094,452,789,4195,1075,26008.462891,6034817316.0
2023-08-27,10263,1288,434,865,3758,1124,26089.693359,6913768611.0
2023-08-28,10021,1375,396,754,3827,1123,26106.150391,11002805166.0
2023-08-29,10597,1775,452,928,3557,1245,27727.392578,29368391712.0
2023-08-30,8961,1422,533,872,2707,972,27297.265625,16343655235.0
2023-08-31,8512,1458,452,810,2553,1205,25931.472656,20181001451.0
2023-09-01,7873,1341,451,844,3085,1332,25800.724609,17202862221.0
2023-09-02,7441,1513,472,808,3084,1143,25868.798828,10100387473.0
2023-09-03,6828,1437,420,882,2761,1114,25969.566406,8962524523.0
2023-09-04,8372,1490,399,872,2909,1049,25812.416016,10680635106.0
2023-09-05,7736,1386,404,968,2759,1233,25779.982422,11094740040.0
2023-09-06,7626,1599,400,976,2854,1244,25753.236328,12752705327.0
2023-09-07,8210,1521,372,815,4319,1473,26240.195313,11088307100.0
2023-09-08,13903,2120,412,954,4641,1308,25905.654297,10817356400.0
2023-09-09,14530,2991,351,1785,3188,988,25895.677734,5481314132.0
2023-09-10,10139,1980,346,1062,3245,888,25832.226563,7899553047.0
2023-09-11,10901,1656,457,768,3688,1051,25162.654297,14600006467.0
2023-09-12,10465,2784,469,870,4030,1167,25833.34375,18657279324.0
2023-09-13,10244,1822,415,656,3007,966,26228.324219,13072077070.0
2023-09-14,12805,1650,394,768,3810,904,26539.673828,13811359124.0
2023-09-15,10112,1680,419,794,4239,946,26608.693359,11479735788.0
2023-09-16,8516,1584,469,649,2628,859,26568.28125,7402031417.0
2023-09-17,7246,1475,352,663,2351,812,26534.1875,6774210670.0
2023-09-18,10545,1719,335,831,2742,1058,26754.28125,15615339655.0
2023-09-19,10226,2092,595,730,3516,1185,27211.117188,13807690550.0
2023-09-20,10220,1903,378,911,2733,1070,27132.007813,13281116604.0
2023-09-21,12075,1862,322,893,2893,1102,26567.632813,13371443708.0
2023-09-22,10897,1718,322,725,3030,1005,26579.568359,10578746709.0
2023-09-23,11341,1405,263,801,3098,968,26579.390625,7404700301.0
2023-09-24,8804,1484,309,829,3107,912,26256.826172,8192867686.0
2023-09-25,9270,1697,334,845,3988,1139,26298.480469,11997833257.0
2023-09-26,9393,1752,294,835,3453,995,26217.25,9985498161.0
2023-09-27,10193,1661,447,737,3071,1106,26352.716797,11718380997.0
2023-09-28,9461,1616,267,784,2757,975,27021.546875,14079002707.0
2023-09-29,9178,1741,227,708,2836,770,26911.720703,10396435377.0
2023-09-30,7806,1270,245,638,3173,647,26967.916016,5331172801.0
2023-10-01,9423,1393,275,822,3608,909,27983.75,9503917434.0
2023-10-02,9831,1672,322,758,4304,943,27530.785156,19793041322.0
2023-10-03,7833,1599,279,724,2836,1138,27429.978516,11407814187.0
2023-10-04,8937,2244,364,925,2893,1077,27799.394531,11143355314.0
2023-10-05,7711,2153,296,791,3882,956,27415.912109,11877253670.0
2023-10-06,8239,1526,352,746,3781,812,27946.597656,13492391599.0
2023-10-07,8517,1288,308,706,3817,720,27968.839844,6553044316.0
2023-10-08,7405,1178,239,708,4290,730,27935.089844,7916875290.0
2023-10-09,8141,1874,250,768,4570,985,27583.677734,12007668568.0
2023-10-10,9326,1920,342,751,4394,1153,27391.019531,9973350678.0
2023-10-11,8974,1843,286,815,4425,1051,26873.320313,13648094333.0
2023-10-12,8954,1856,278,821,4361,1191,26756.798828,9392909295.0
2023-10-13,7877,1806,450,791,4260,1043,26862.375,15165312851.0
2023-10-14,7935,1383,229,867,3950,878,26861.707031,5388116782.0
